PolicyNumber,PolicyType,Sex,Age,MaritalStatus,DriverRating,PastClaims,Deductible,AddressChange,VehicleCategory,Make,VehicleAge,VehiclePrice,AgentType,RepNumber,Year,Month,Week,Day,CarsInvolved,CollisionArea,Fault,InforceAccident,WitnessPresent,PoliceReport,MonthClaimed,WeekClaimed,DayClaimed,InforceClaim,Claim,Fraud
11374,Collision,Male,41,Married,1,2 to 4,500,2 to 3,Sport,Honda,7,>69000,External,2,2023,Mar,2,Saturday,1,Urban,Third Party,>30,No,No,Mar,3,Monday,>30,63533.82496,1
11411,Collision,Female,51,Married,3,1,400,0,Sedan,Hyundai,>7,30000 to 39000,External,6,2023,Apr,2,Saturday,1,Urban,Policyholder,>30,No,No,Apr,4,Wednesday,>30,12940.6619,1
11413,Collision,Male,44,Married,1,1,400,0,Sedan,Hyundai,7,30000 to 39000,External,3,2023,Apr,2,Saturday,1,Rural,Policyholder,>30,No,No,Apr,2,Monday,>30,50934.40722,1
11415,All Perils,Male,36,Married,4,2 to 4,400,0,Sedan,Hyundai,7,20000 to 29000,External,12,2023,Apr,2,Saturday,1,Urban,Policyholder,>30,No,No,May,1,Tuesday,>30,5054.195236,1
11451,All Perils,Male,35,Married,2,0,400,0,Sedan,Honda,6,30000 to 39000,External,16,2023,Apr,2,Monday,1,Urban,Policyholder,>30,No,No,Apr,4,Tuesday,>30,4935.219762,1
11578,Collision,Male,35,Married,4,2 to 4,500,2 to 3,Sedan,Honda,7,30000 to 39000,External,1,2023,Oct,3,Monday,1,Urban,Third Party,>30,No,No,Nov,4,Friday,>30,28322.54533,1
11601,Liability,Male,42,Married,2,0,400,0,Sport,Honda,7,>69000,External,10,2023,Apr,3,Monday,1,Urban,Policyholder,>30,No,No,Apr,4,Tuesday,>30,68191.25513,1
11668,Collision,Male,40,Married,3,2 to 4,400,0,Sedan,Honda,>7,30000 to 39000,External,1,2023,Apr,3,Thursday,1,Urban,Policyholder,>30,No,No,Jun,1,Thursday,>30,21708.09756,1
11676,Liability,Female,55,Married,1,2 to 4,400,0,Sport,Honda,6,20000 to 29000,External,13,2023,Apr,3,Thursday,1,Urban,Policyholder,>30,No,No,Apr,4,Monday,>30,9187.969512,1
11691,Collision,Male,46,Married,1,0,400,0,Sedan,Toyota,7,40000 to 59000,External,16,2023,Apr,4,Friday,1,Urban,Policyholder,>30,No,No,Apr,4,Monday,>30,7082.093585,1
11808,Collision,Male,39,Married,4,0,400,0,Sport,Honda,7,>69000,External,7,2023,Apr,4,Monday,1,Urban,Policyholder,>30,No,No,Apr,4,Tuesday,>30,51938.49001,1
11872,Collision,Male,46,Single,2,>4,400,0,Sedan,Toyota,6,20000 to 29000,External,2,2023,Apr,4,Thursday,1,Urban,Policyholder,>30,No,No,May,1,Tuesday,>30,13901.90194,1
11899,All Perils,Male,35,Single,3,0,400,0,Sedan,Hyundai,6,<20000,External,9,2023,Apr,5,Saturday,1,Urban,Policyholder,>30,No,No,May,1,Thursday,>30,4323.417305,1
11910,Collision,Male,58,Married,2,1,400,0,Sedan,Hyundai,7,20000 to 29000,External,14,2023,Apr,5,Sunday,1,Urban,Policyholder,>30,No,No,May,3,Friday,>30,9800.433303,1
11915,Collision,Male,39,Married,4,1,400,0,Sedan,Honda,7,20000 to 29000,External,5,2023,May,1,Monday,1,Urban,Policyholder,>30,No,No,May,1,Tuesday,>30,7459.359198,1
11919,All Perils,Male,58,Married,4,2 to 4,400,0,Sedan,Ford,7,20000 to 29000,External,1,2023,May,1,Monday,1,Urban,Policyholder,>30,No,No,May,4,Friday,>30,9064.978474,1
11998,Collision,Male,44,Married,2,1,700,0,Sedan,Toyota,>7,30000 to 39000,External,1,2023,May,1,Friday,1,Rural,Policyholder,>30,No,No,May,4,Tuesday,>30,83591.43319,1
12004,Collision,Male,37,Married,4,0,400,0,Sedan,Mazda,7,30000 to 39000,External,7,2023,May,1,Friday,1,Urban,Policyholder,>30,No,No,May,2,Tuesday,>30,8885.250702,1
12011,Collision,Female,27,Single,4,0,400,0,Sedan,Chevrolet,6,20000 to 29000,External,15,2023,May,2,Sunday,1,Urban,Policyholder,>30,No,No,May,3,Thursday,>30,6355.61212,1
12025,Collision,Male,31,Married,4,1,400,0,Sedan,Toyota,6,20000 to 29000,External,3,2023,May,2,Sunday,1,Urban,Policyholder,>30,No,No,Jun,1,Thursday,>30,7686.178209,1
12037,All Perils,Male,30,Married,1,0,500,2 to 3,Sedan,Mazda,6,20000 to 29000,External,14,2023,May,2,Monday,1,Urban,Policyholder,>30,No,No,Jun,1,Monday,>30,5347.758252,1
12052,All Perils,Male,36,Married,4,2 to 4,400,0,Sedan,Acura,7,>69000,External,2,2023,May,2,Monday,1,Urban,Policyholder,>30,No,No,May,2,Wednesday,>30,76624.97088,1
12098,Collision,Female,26,Single,2,2 to 4,400,0,Sedan,Chevrolet,5,20000 to 29000,External,10,2023,May,2,Wednesday,1,Urban,Policyholder,>30,No,No,May,4,Monday,>30,9376.904295,1
12120,Collision,Male,39,Married,3,1,400,0,Sedan,Honda,6,20000 to 29000,External,13,2023,May,2,Thursday,1,Urban,Policyholder,>30,No,No,May,3,Monday,>30,5085.30042,1
12153,Collision,Male,44,Married,4,0,700,0,Sedan,Toyota,>7,30000 to 39000,External,12,2023,May,2,Friday,1,Urban,Policyholder,>30,No,No,May,3,Friday,>30,7428.092492,1
12157,Collision,Male,24,Married,3,>4,400,0,Sedan,Mazda,6,20000 to 29000,External,10,2023,May,2,Friday,1,Rural,Policyholder,>30,No,No,May,3,Thursday,>30,15280.29786,1
12183,Collision,Male,42,Married,1,2 to 4,400,0,Sedan,Mazda,7,20000 to 29000,External,9,2023,May,2,Friday,1,Urban,Policyholder,>30,No,No,May,4,Tuesday,>30,6711.748628,1
12214,Collision,Male,60,Married,2,>4,400,0,Sedan,Honda,>7,20000 to 29000,External,10,2023,May,3,Sunday,1,Rural,Policyholder,>30,No,No,May,3,Wednesday,>30,13109.84382,1
12232,All Perils,Male,39,Married,2,1,400,0,Sedan,Hyundai,7,<20000,External,15,2023,May,3,Monday,1,Urban,Policyholder,>30,No,No,May,4,Monday,>30,9126.373974,1
12237,All Perils,Male,27,Married,3,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,10,2023,May,3,Monday,1,Urban,Policyholder,>30,No,No,May,4,Tuesday,>30,2081.64442,1
12245,All Perils,Male,36,Married,1,1,400,0,Sedan,Hyundai,7,<20000,External,7,2023,May,3,Tuesday,1,Urban,Policyholder,>30,No,No,Jul,1,Monday,>30,9696.374559,1
12249,All Perils,Male,32,Single,3,0,400,0,Sedan,Chevrolet,6,20000 to 29000,External,13,2023,May,3,Tuesday,1,Urban,Policyholder,>30,No,No,May,4,Wednesday,>30,3343.996214,1
12279,Collision,Male,27,Married,3,0,400,0,Sedan,Toyota,7,20000 to 29000,External,2,2023,May,3,Wednesday,1,Urban,Policyholder,>30,No,No,May,4,Wednesday,>30,9512.002216,1
12293,Collision,Male,44,Married,3,2 to 4,400,0,Sedan,Hyundai,6,20000 to 29000,External,6,2023,May,3,Wednesday,1,Urban,Policyholder,>30,No,No,May,4,Tuesday,>30,2350.500251,1
12367,Liability,Male,46,Married,2,2 to 4,400,0,Sport,Ford,>7,40000 to 59000,External,7,2023,May,3,Saturday,1,Urban,Policyholder,>30,No,No,May,4,Thursday,>30,60942.27125,1
12392,Collision,Male,38,Married,2,2 to 4,400,0,Sedan,Chevrolet,6,30000 to 39000,External,14,2023,May,4,Sunday,1,Urban,Policyholder,>30,No,No,Jun,3,Tuesday,>30,58488.92439,1
12416,Liability,Male,37,Married,3,2 to 4,400,0,Sport,Toyota,7,20000 to 29000,External,8,2023,May,4,Monday,1,Urban,Policyholder,>30,No,No,May,4,Friday,>30,7917.605579,1
12427,Collision,Male,77,Married,4,2 to 4,400,0,Sedan,Chevrolet,>7,20000 to 29000,External,13,2023,May,4,Tuesday,1,Urban,Policyholder,>30,No,No,May,4,Friday,>30,8855.762775,1
12433,Collision,Male,39,Married,1,>4,400,4 to 8,Sedan,Chevrolet,7,30000 to 39000,External,13,2023,May,4,Wednesday,2,Urban,Policyholder,>30,No,No,Jul,2,Wednesday,>30,69927.89407,1
12456,Collision,Male,47,Married,1,2 to 4,400,0,Sedan,Honda,7,30000 to 39000,External,3,2023,May,4,Thursday,1,Urban,Policyholder,>30,No,No,May,5,Monday,>30,50811.16693,1
12519,Collision,Male,35,Single,3,1,400,0,Sedan,Chevrolet,6,20000 to 29000,External,9,2023,May,4,Saturday,1,Urban,Policyholder,>30,No,No,May,5,Wednesday,>30,6298.021849,1
12530,All Perils,Male,45,Married,4,0,400,0,Sedan,Honda,6,<20000,External,8,2023,May,4,Saturday,1,Rural,Policyholder,>30,No,No,May,5,Monday,>30,3646.167918,1
12569,Collision,Male,45,Married,4,1,400,0,Sedan,Honda,>7,20000 to 29000,External,15,2023,May,5,Monday,1,Urban,Policyholder,>30,No,No,May,5,Wednesday,>30,3634.511314,1
12654,Collision,Male,46,Married,1,1,400,0,Sedan,Honda,7,20000 to 29000,External,3,2023,Jun,1,Thursday,1,Urban,Policyholder,>30,No,No,Jun,1,Friday,>30,5010.930896,1
12673,All Perils,Male,40,Married,3,0,400,0,Sedan,Toyota,>7,<20000,External,7,2023,Jun,1,Thursday,1,Urban,Policyholder,>30,No,No,Jun,2,Thursday,>30,3762.13326,1
12725,All Perils,Female,35,Married,2,2 to 4,400,0,Sedan,Chevrolet,6,20000 to 29000,External,10,2023,Jun,1,Saturday,1,Urban,Policyholder,>30,No,No,Jun,2,Friday,>30,4468.460916,1
12740,Collision,Male,43,Married,3,2 to 4,400,0,Sedan,Toyota,7,20000 to 29000,External,11,2023,Jun,1,Saturday,1,Urban,Policyholder,>30,No,No,Jun,1,Tuesday,>30,6223.128115,1
12747,All Perils,Female,53,Married,3,1,400,0,Sedan,Hyundai,7,20000 to 29000,External,8,2023,Jun,1,Saturday,1,Urban,Policyholder,>30,No,No,Jun,3,Wednesday,>30,3302.913154,1
12748,Collision,Male,52,Married,2,1,400,0,Sedan,Hyundai,>7,30000 to 39000,Internal,2,2023,Jun,1,Saturday,1,Urban,Policyholder,>30,No,No,Jun,4,Friday,>30,57888.45232,1
12804,Collision,Male,30,Single,1,0,400,0,Sedan,Honda,6,20000 to 29000,External,15,2023,Jun,2,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,4,Monday,>30,3843.907746,1
12810,Collision,Male,27,Married,1,0,400,0,Sedan,Toyota,7,20000 to 29000,External,11,2023,Jun,2,Wednesday,1,Rural,Policyholder,>30,No,No,Jun,3,Monday,>30,3884.257099,1
12826,All Perils,Male,42,Single,2,1,400,0,Sedan,Chevrolet,7,>69000,External,7,2023,Jun,2,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,2,Monday,>30,78743.07924,1
12835,Collision,Male,35,Married,4,2 to 4,700,0,Sedan,Mazda,7,30000 to 39000,External,1,2023,Jun,2,Thursday,1,Urban,Policyholder,>30,No,No,Jun,2,Monday,>30,30078.76558,1
12843,All Perils,Male,67,Married,4,0,400,0,Sedan,Kia,>7,60000 to 69000,External,15,2023,Jun,2,Thursday,1,Urban,Policyholder,>30,No,No,Jun,2,Tuesday,>30,50262.89967,1
12849,All Perils,Male,38,Married,2,2 to 4,400,0,Sedan,Honda,4,20000 to 29000,External,5,2023,Jun,2,Friday,1,Rural,Policyholder,>30,No,No,Jun,3,Monday,>30,2122.480732,1
12865,Collision,Male,31,Single,1,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,7,2023,Jun,2,Friday,1,Urban,Policyholder,>30,No,No,Aug,4,Thursday,>30,660.6033083,1
12922,All Perils,Female,51,Married,3,2 to 4,400,0,Sedan,Mazda,7,<20000,External,1,2023,Jun,2,Monday,1,Urban,Policyholder,>30,No,No,Jun,3,Thursday,>30,2030.40158,1
13000,Collision,Male,39,Married,4,0,400,4 to 8,Sedan,Honda,7,20000 to 29000,External,13,2023,Jun,3,Friday,2,Urban,Policyholder,>30,No,No,Jun,3,Friday,>30,8454.324173,1
13027,All Perils,Male,27,Married,1,1,400,0,Sedan,Mazda,6,20000 to 29000,External,5,2023,Jun,3,Saturday,1,Urban,Policyholder,>30,No,No,Jun,3,Tuesday,>30,8897.560559,1
13068,Collision,Male,40,Married,2,2 to 4,400,0,Sedan,Honda,7,20000 to 29000,External,14,2023,Jun,3,Monday,1,Urban,Policyholder,>30,No,No,Jun,4,Thursday,>30,3412.027934,1
13088,Liability,Male,30,Married,4,>4,400,0,Sport,Hyundai,6,30000 to 39000,External,9,2023,Jun,3,Tuesday,1,Urban,Policyholder,>30,No,No,Jun,4,Wednesday,>30,21598.41026,1
13096,Collision,Male,37,Married,3,1,400,0,Sedan,Chevrolet,6,20000 to 29000,External,8,2023,Jun,3,Tuesday,1,Urban,Policyholder,>30,No,No,Jun,4,Thursday,>30,3860.918371,1
13130,All Perils,Male,45,Married,3,1,400,0,Utility,Chevrolet,>7,>69000,External,9,2023,Jun,4,Friday,1,Rural,Policyholder,>30,No,No,Jul,1,Tuesday,>30,69127.72128,1
13135,All Perils,Male,34,Single,2,0,400,0,Sedan,Mazda,6,30000 to 39000,External,1,2023,Jun,4,Saturday,1,Urban,Policyholder,>30,No,No,Jul,2,Tuesday,>30,7536.289894,1
13159,All Perils,Male,38,Married,4,2 to 4,500,2 to 3,Sedan,Toyota,7,20000 to 29000,External,14,2023,Jun,4,Monday,1,Urban,Third Party,>30,No,No,Jul,1,Saturday,>30,1573.556812,1
13211,All Perils,Male,30,Married,2,>4,400,0,Sedan,Ford,6,40000 to 59000,External,6,2023,Jun,5,Wednesday,1,Rural,Policyholder,>30,No,No,Aug,5,Thursday,>30,55057.67381,1
13226,All Perils,Male,57,Married,3,0,400,0,Utility,Acura,>7,>69000,External,2,2023,Jun,5,Thursday,1,Urban,Policyholder,>30,No,No,Jul,2,Wednesday,>30,67668.95452,1
13230,Collision,Female,64,Single,2,>4,400,0,Sedan,Chevrolet,>7,20000 to 29000,External,11,2023,Jun,5,Friday,1,Urban,Policyholder,>30,No,No,Jul,1,Monday,>30,14619.9996,1
13232,Collision,Male,46,Divorced,4,0,400,0,Sedan,Hyundai,6,20000 to 29000,External,4,2023,Jun,5,Friday,1,Urban,Policyholder,>30,No,No,Jul,1,Wednesday,>30,6921.817626,1
13234,Collision,Male,43,Married,1,>4,400,0,Sedan,Honda,>7,30000 to 39000,External,12,2023,Jun,5,Friday,1,Urban,Policyholder,>30,No,No,Jul,1,Tuesday,>30,69032.49752,1
13242,All Perils,Male,30,Single,3,1,400,0,Sedan,Chevrolet,7,20000 to 29000,External,4,2023,Jun,5,Friday,1,Urban,Policyholder,>30,No,No,Jul,1,Tuesday,>30,7140.502196,1
13264,All Perils,Male,22,Single,4,2 to 4,400,0,Sedan,Hyundai,5,<20000,External,3,2023,Jul,1,Saturday,1,Urban,Policyholder,>30,No,Yes,Jul,2,Tuesday,>30,6843.882212,1
13299,Liability,Male,53,Married,3,2 to 4,400,0,Sport,Toyota,7,20000 to 29000,External,13,2023,Jul,1,Monday,1,Urban,Policyholder,>30,No,No,Jul,2,Tuesday,>30,2876.112651,1
13361,Collision,Male,46,Single,3,1,400,0,Sport,Honda,>7,>69000,External,11,2023,Jul,1,Thursday,1,Urban,Policyholder,>30,No,No,Jul,1,Thursday,>30,63535.61003,1
13396,All Perils,Male,35,Single,4,1,400,0,Sedan,Hyundai,6,<20000,External,15,2023,Jul,2,Saturday,1,Urban,Policyholder,>30,No,No,Aug,1,Wednesday,>30,3225.840537,1
13426,All Perils,Female,30,Married,1,1,400,0,Sedan,Toyota,6,20000 to 29000,External,7,2023,Jul,2,Monday,1,Urban,Policyholder,>30,No,No,Jul,4,Friday,>30,5341.585228,1
13448,Liability,Male,46,Married,1,0,400,0,Sport,Toyota,>7,30000 to 39000,External,1,2023,Jul,2,Monday,1,Urban,Policyholder,>30,No,Yes,Jul,2,Wednesday,15 to 30,5737.415519,1
13518,Collision,Male,37,Single,1,0,400,0,Sport,Mazda,>7,>69000,External,16,2023,Jul,2,Thursday,1,Urban,Policyholder,>30,No,No,Jul,3,Monday,>30,52419.37979,1
13523,Collision,Male,30,Married,1,2 to 4,400,0,Sedan,Ford,7,40000 to 59000,External,16,2023,Jul,3,Friday,1,Urban,Policyholder,>30,No,No,Sep,1,Friday,>30,92071.02273,1
13535,Collision,Male,60,Married,3,2 to 4,400,0,Sedan,Chevrolet,7,20000 to 29000,External,9,2023,Jul,3,Friday,1,Urban,Policyholder,>30,No,No,Jul,3,Monday,>30,1356.890353,1
13585,Collision,Male,31,Married,4,1,400,0,Sedan,Honda,6,>69000,External,3,2023,Jul,3,Monday,1,Urban,Policyholder,>30,No,No,Jul,3,Monday,>30,69127.72128,1
13626,Collision,Male,27,Single,3,0,400,0,Sport,Honda,5,>69000,External,16,2023,Jul,3,Monday,1,Urban,Policyholder,>30,No,No,Sep,3,Friday,>30,67031.36799,1
13631,All Perils,Male,41,Married,4,2 to 4,400,0,Sedan,Ford,>7,40000 to 59000,External,15,2023,Jul,3,Tuesday,1,Urban,Policyholder,>30,No,No,Sep,2,Friday,>30,26648.42488,1
13651,All Perils,Male,43,Married,4,2 to 4,400,1,Sedan,Toyota,7,20000 to 29000,External,3,2023,Jul,3,Wednesday,2,Urban,Policyholder,>30,No,No,Jul,4,Monday,>30,5092.763791,1
13655,All Perils,Male,28,Married,3,1,400,0,Sedan,Toyota,6,<20000,External,15,2023,Jul,3,Thursday,1,Urban,Policyholder,>30,No,No,Aug,1,Tuesday,>30,1991.663266,1
13689,Collision,Male,41,Married,2,2 to 4,400,0,Sedan,Honda,7,30000 to 39000,External,6,2023,Jul,4,Friday,1,Urban,Policyholder,>30,No,No,Jul,4,Tuesday,>30,69032.49752,1
13714,Collision,Male,41,Single,3,0,400,4 to 8,Sedan,Hyundai,>7,20000 to 29000,External,8,2023,Jul,4,Sunday,2,Urban,Policyholder,>30,No,No,Jul,4,Thursday,>30,7691.115959,1
13727,Collision,Male,30,Married,4,2 to 4,400,0,Sedan,Mazda,6,20000 to 29000,External,15,2023,Jul,4,Monday,1,Urban,Policyholder,>30,No,No,Jul,4,Tuesday,>30,8843.099105,1
13799,All Perils,Male,38,Married,3,2 to 4,400,0,Utility,Hyundai,>7,40000 to 59000,External,15,2023,Jul,4,Thursday,1,Urban,Policyholder,8 to 15,No,No,Aug,1,Thursday,>30,12557.79974,1
13803,All Perils,Male,52,Married,4,2 to 4,400,0,Sedan,Mazda,>7,20000 to 29000,External,7,2023,Jul,4,Thursday,1,Urban,Policyholder,>30,No,Yes,Aug,1,Thursday,>30,1903.304866,1
13819,Collision,Male,35,Single,1,0,400,4 to 8,Sedan,Toyota,6,30000 to 39000,External,15,2023,Jul,5,Friday,2,Urban,Policyholder,>30,No,No,Aug,1,Friday,>30,6372.62457,1
13856,Collision,Male,19,Single,4,2 to 4,400,0,Sport,Honda,3,>69000,External,2,2023,Jul,5,Saturday,1,Urban,Policyholder,>30,No,No,Aug,1,Thursday,>30,71748.16292,1
13882,All Perils,Male,29,Married,3,0,400,4 to 8,Utility,Acura,6,>69000,External,6,2023,Aug,1,Tuesday,2,Urban,Policyholder,>30,No,No,Aug,2,Monday,>30,61132.4291,1
13900,All Perils,Female,36,Married,1,1,400,0,Sedan,Toyota,7,<20000,External,11,2023,Aug,1,Thursday,3 to 4,Urban,Policyholder,>30,No,No,Aug,2,Monday,>30,1242.965757,1
13910,All Perils,Male,53,Married,1,0,400,0,Sedan,Ford,>7,40000 to 59000,External,3,2023,Aug,1,Friday,1,Urban,Policyholder,>30,No,No,Aug,2,Monday,>30,2990.124297,1
13916,Collision,Male,34,Single,1,0,400,0,Sport,Mazda,6,>69000,External,15,2023,Aug,1,Saturday,1,Urban,Policyholder,>30,No,No,Aug,2,Thursday,>30,73871.31012,1
13943,Collision,Male,53,Married,4,0,400,0,Sedan,Honda,>7,20000 to 29000,External,1,2023,Aug,1,Sunday,1,Urban,Policyholder,>30,No,No,Aug,3,Friday,>30,5842.501998,1
13947,Collision,Male,46,Married,1,1,400,0,Sedan,Honda,>7,30000 to 39000,External,8,2023,Aug,2,Monday,1,Urban,Policyholder,>30,No,No,Aug,3,Thursday,>30,50290.01757,1
14011,All Perils,Male,32,Married,1,0,400,0,Utility,Acura,6,>69000,External,8,2023,Aug,2,Sunday,1,Urban,Policyholder,>30,No,No,Aug,3,Wednesday,>30,52357.48272,1
14021,All Perils,Male,35,Single,4,0,400,0,Sedan,Toyota,7,20000 to 29000,External,8,2023,Aug,3,Monday,1,Urban,Policyholder,>30,No,No,Aug,5,Wednesday,>30,1154.756295,1
14058,Collision,Male,41,Married,4,2 to 4,400,0,Sedan,Chevrolet,7,20000 to 29000,External,1,2023,Aug,3,Tuesday,1,Urban,Policyholder,>30,No,No,Aug,4,Tuesday,>30,7733.757718,1
14096,Collision,Male,48,Married,1,0,400,0,Sport,Honda,>7,>69000,External,14,2023,Aug,3,Wednesday,1,Urban,Policyholder,>30,No,No,Aug,4,Thursday,>30,65677.76153,1
14110,Collision,Male,46,Single,3,1,400,0,Sedan,Honda,7,20000 to 29000,External,7,2023,Aug,3,Thursday,1,Urban,Policyholder,>30,No,No,Aug,3,Friday,>30,3322.925335,1
14116,All Perils,Male,57,Married,4,1,400,0,Sedan,Toyota,7,<20000,External,16,2023,Aug,3,Thursday,1,Urban,Policyholder,>30,No,No,Aug,3,Saturday,>30,3834.681022,1
14127,All Perils,Male,26,Married,3,0,400,0,Sedan,Hyundai,6,20000 to 29000,External,10,2023,Aug,3,Friday,1,Urban,Policyholder,>30,No,No,Aug,4,Monday,>30,2048.032909,1
14128,Collision,Male,31,Married,4,>4,500,2 to 3,Sedan,Honda,6,20000 to 29000,External,6,2023,Feb,3,Tuesday,1,Urban,Third Party,>30,No,No,Feb,3,Friday,>30,10791.3632,1
14134,Collision,Female,31,Married,4,1,400,4 to 8,Sedan,Mazda,6,30000 to 39000,External,3,2023,Aug,3,Friday,2,Urban,Policyholder,>30,No,No,Aug,4,Monday,>30,20994.0791,1
14224,Collision,Male,39,Married,3,0,400,0,Sedan,Hyundai,7,>69000,External,9,2023,Aug,4,Friday,1,Urban,Policyholder,0,No,No,Dec,1,Friday,>30,96853.04458,1
14249,Collision,Male,16,Single,2,0,400,0,Sedan,Honda,0,>69000,External,5,2023,Aug,4,Sunday,1,Urban,Policyholder,>30,No,No,Sep,1,Friday,>30,82211.85926,1
14289,Collision,Male,59,Married,4,2 to 4,400,0,Sedan,Chevrolet,>7,20000 to 29000,External,7,2023,Aug,5,Monday,1,Urban,Policyholder,>30,No,No,Aug,5,Wednesday,>30,8131.216984,1
14336,All Perils,Male,41,Single,4,1,400,0,Utility,Acura,6,>69000,External,5,2023,Aug,5,Wednesday,1,Urban,Policyholder,>30,No,No,Sep,4,Friday,>30,50754.80403,1
14342,Collision,Male,31,Married,2,0,400,0,Sedan,Toyota,6,<20000,External,16,2023,Aug,5,Thursday,1,Urban,Policyholder,>30,No,No,Sep,1,Tuesday,>30,6864.91374,1
14367,Collision,Female,28,Married,2,0,400,0,Sedan,Toyota,5,20000 to 29000,External,3,2023,Sep,1,Saturday,1,Urban,Policyholder,>30,No,No,Sep,1,Tuesday,>30,9474.514134,1
14388,All Perils,Female,48,Married,4,0,400,0,Sedan,Toyota,>7,<20000,External,14,2023,Sep,1,Saturday,1,Urban,Policyholder,>30,No,No,Sep,3,Friday,>30,3851.82736,1
14391,All Perils,Male,23,Single,3,1,400,0,Sedan,Mazda,5,<20000,External,3,2023,Sep,1,Sunday,1,Urban,Policyholder,>30,No,No,Sep,1,Monday,>30,8123.078216,1
14393,Collision,Male,28,Single,3,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,7,2023,Sep,1,Sunday,1,Urban,Policyholder,>30,No,No,Sep,2,Thursday,>30,4261.476455,1
14406,Collision,Male,34,Single,3,>4,400,0,Sedan,Hyundai,5,30000 to 39000,External,4,2023,Sep,1,Monday,1,Urban,Policyholder,>30,No,No,Sep,2,Wednesday,>30,48033.10096,1
14435,Collision,Male,29,Married,4,2 to 4,400,0,Sedan,Toyota,7,30000 to 39000,External,16,2023,Sep,2,Thursday,1,Urban,Policyholder,>30,No,No,Sep,3,Thursday,>30,23392.64202,1
14472,All Perils,Male,53,Married,2,0,400,0,Sedan,Honda,>7,<20000,External,4,2023,Sep,2,Friday,1,Urban,Policyholder,>30,No,No,Sep,4,Wednesday,>30,7112.197072,1
14485,Collision,Female,24,Single,2,0,400,2 to 3,Sport,Honda,5,>69000,External,1,2023,Sep,2,Friday,1,Urban,Policyholder,8 to 15,No,No,Sep,2,Wednesday,15 to 30,71756.94132,1
14514,Collision,Female,34,Single,2,>4,400,0,Sedan,Hyundai,5,20000 to 29000,External,3,2023,Sep,2,Sunday,1,Urban,Policyholder,>30,No,No,Sep,2,Monday,>30,37902.63528,1
14516,Collision,Male,53,Married,3,1,400,0,Sedan,Toyota,>7,20000 to 29000,External,1,2023,Sep,2,Monday,1,Rural,Policyholder,>30,No,No,Oct,1,Sunday,>30,2633.555243,1
14524,Collision,Male,32,Married,4,2 to 4,400,0,Sedan,Honda,7,20000 to 29000,External,4,2023,Sep,2,Monday,1,Urban,Policyholder,>30,No,No,Sep,2,Tuesday,>30,2779.27869,1
14539,Collision,Male,18,Single,2,0,400,0,Sedan,Dodge,4,20000 to 29000,External,16,2023,Sep,2,Monday,1,Urban,Policyholder,>30,No,No,Sep,3,Wednesday,>30,9266.561857,1
14556,Collision,Male,29,Single,3,1,400,0,Sedan,Hyundai,7,30000 to 39000,External,12,2023,Sep,2,Tuesday,3 to 4,Urban,Policyholder,>30,No,No,Sep,3,Thursday,>30,10349.80088,1
14572,Collision,Male,40,Married,2,0,400,0,Sedan,Hyundai,6,20000 to 29000,External,1,2023,Sep,2,Wednesday,1,Urban,Policyholder,>30,No,No,Sep,3,Monday,>30,4665.096164,1
14580,Collision,Male,31,Single,2,>4,400,0,Sedan,Hyundai,7,20000 to 29000,External,1,2023,Sep,2,Wednesday,1,Urban,Policyholder,>30,No,No,Sep,2,Wednesday,>30,23190.22379,1
14587,All Perils,Male,31,Single,1,0,500,2 to 3,Sedan,Hyundai,6,<20000,External,10,2023,Sep,3,Monday,1,Urban,Third Party,>30,No,No,Sep,4,Thursday,>30,3997.401745,1
14670,All Perils,Male,61,Married,4,0,400,0,Sedan,VW,6,20000 to 29000,External,5,2023,Sep,3,Tuesday,1,Rural,Policyholder,>30,No,No,Oct,1,Thursday,>30,6936.142053,1
14686,Collision,Male,30,Married,2,0,400,0,Sedan,Mazda,6,>69000,External,13,2023,Sep,3,Wednesday,1,Urban,Policyholder,>30,No,No,Sep,4,Friday,>30,86797.1844,1
14751,Collision,Male,24,Single,3,0,400,0,Sedan,Hyundai,5,20000 to 29000,External,1,2023,Sep,4,Friday,1,Urban,Policyholder,>30,No,No,Sep,4,Tuesday,>30,9469.614715,1
14808,Collision,Male,28,Married,3,0,400,0,Sedan,Mazda,7,20000 to 29000,External,15,2023,Sep,5,Thursday,1,Urban,Policyholder,>30,No,No,Sep,5,Thursday,>30,2738.461177,1
14822,Collision,Male,31,Single,3,0,400,0,Sedan,Chevrolet,6,20000 to 29000,External,7,2023,Sep,5,Saturday,1,Urban,Policyholder,>30,No,No,Oct,1,Friday,>30,3822.276242,1
14876,Collision,Male,26,Married,3,0,400,0,Sedan,Honda,7,20000 to 29000,External,16,2023,Oct,1,Tuesday,1,Urban,Policyholder,>30,No,No,Oct,1,Wednesday,>30,1542.778314,1
14877,Collision,Male,41,Widow,4,2 to 4,400,0,Sedan,VW,>7,60000 to 69000,Internal,6,2023,Oct,1,Tuesday,1,Urban,Policyholder,>30,No,No,Oct,1,Friday,>30,67668.95452,1
